,individual_id,generation_index,Distance,Power,Joints,Max parts,Run number
10517,165,3,0.72,102.63,14.0,20,2
10518,165,4,0.72,102.63,14.0,20,2
10519,165,5,0.72,102.63,14.0,20,2
10520,166,2,0.439,119.478,13.0,20,2
10521,166,3,0.439,119.478,13.0,20,2
10522,166,4,0.439,119.478,13.0,20,2
10523,167,2,0.389,124.183,11.0,20,2
10524,167,3,0.389,124.183,11.0,20,2
10525,167,4,0.389,124.183,11.0,20,2
10526,167,5,0.389,124.183,11.0,20,2
10527,168,2,0.553,118.966,12.0,20,2
10528,168,3,0.553,118.966,12.0,20,2
10529,168,4,0.553,118.966,12.0,20,2
10530,168,5,0.553,118.966,12.0,20,2
10531,169,2,0.72,102.63,14.0,20,2
10532,169,3,0.72,102.63,14.0,20,2
10533,169,4,0.72,102.63,14.0,20,2
10534,170,2,0.69,118.076,11.0,20,2
10535,170,3,0.69,118.076,11.0,20,2
10536,170,4,0.69,118.076,11.0,20,2
10537,170,5,0.69,118.076,11.0,20,2
10538,171,2,0.69,118.076,11.0,20,2
10539,171,3,0.69,118.076,11.0,20,2
10540,171,4,0.69,118.076,11.0,20,2
10541,171,5,0.69,118.076,11.0,20,2
10542,172,2,0.678,115.176,14.0,20,2
10543,172,3,0.678,115.176,14.0,20,2
10544,172,4,0.678,115.176,14.0,20,2
10545,172,5,0.678,115.176,14.0,20,2
10546,173,2,0.443,118.619,11.0,20,2
10547,173,3,0.443,118.619,11.0,20,2
10548,173,4,0.443,118.619,11.0,20,2
10549,174,2,0.547,116.414,9.0,20,2
10550,174,3,0.547,116.414,9.0,20,2
10551,175,2,0.373,123.748,7.0,20,2
10552,175,3,0.373,123.748,7.0,20,2
10553,175,4,0.373,123.748,7.0,20,2
10554,176,2,0.59,109.013,12.0,20,2
10555,176,3,0.59,109.013,12.0,20,2
10556,177,2,0.337,123.123,5.0,20,2
10557,177,3,0.337,123.123,5.0,20,2
10558,178,2,0.587,114.387,14.0,20,2
10559,178,3,0.587,114.387,14.0,20,2
10560,179,2,0.44,115.068,14.0,20,2
10561,179,3,0.44,115.068,14.0,20,2
10562,180,2,0.245,125.374,10.0,20,2
10563,180,3,0.245,125.374,10.0,20,2
10564,180,4,0.245,125.374,10.0,20,2
10565,180,5,0.245,125.374,10.0,20,2
10566,180,6,0.245,125.374,10.0,20,2
10567,181,2,0.408,118.068,11.0,20,2
10568,181,3,0.408,118.068,11.0,20,2
10569,182,2,0.2,126.141,5.0,20,2
10570,182,3,0.2,126.141,5.0,20,2
10571,182,4,0.2,126.141,5.0,20,2
10572,182,5,0.2,126.141,5.0,20,2
10573,182,6,0.2,126.141,5.0,20,2
10574,183,2,0.223,125.969,5.0,20,2
10575,183,3,0.223,125.969,5.0,20,2
10576,183,4,0.223,125.969,5.0,20,2
10577,184,2,0.223,125.969,5.0,20,2
10578,184,3,0.223,125.969,5.0,20,2
10579,184,4,0.223,125.969,5.0,20,2
10580,185,2,0.469,112.384,14.0,20,2
10581,186,2,0.315,117.747,13.0,20,2
10582,186,3,0.315,117.747,13.0,20,2
10583,187,2,0.244,123.507,10.0,20,2
10584,187,3,0.244,123.507,10.0,20,2
10585,188,2,0.574,111.469,14.0,20,2
10586,188,3,0.574,111.469,14.0,20,2
10587,189,2,0.283,121.67,13.0,20,2
10588,189,3,0.283,121.67,13.0,20,2
10589,190,2,0.272,122.234,10.0,20,2
10590,190,3,0.272,122.234,10.0,20,2
10591,191,2,0.574,111.469,14.0,20,2
10592,191,3,0.574,111.469,14.0,20,2
10593,192,2,0.287,120.925,10.0,20,2
10594,193,2,0.574,111.469,14.0,20,2
10595,193,3,0.574,111.469,14.0,20,2
10596,194,2,0.491,110.039,14.0,20,2
10597,194,3,0.491,110.039,14.0,20,2
10598,195,2,0.218,124.277,7.0,20,2
10599,195,3,0.218,124.277,7.0,20,2
10600,196,2,0.281,116.033,14.0,20,2
10601,197,2,0.303,115.767,14.0,20,2
10602,198,2,0.236,123.29,7.0,20,2
10603,199,2,0.303,115.767,14.0,20,2
10604,200,2,0.236,123.29,7.0,20,2
10605,201,2,0.395,115.764,14.0,20,2
10606,202,2,0.303,115.767,14.0,20,2
10607,203,2,0.303,115.767,14.0,20,2
10608,204,2,0.489,100.79,14.0,20,2
10609,205,2,0.328,112.819,14.0,20,2
10610,206,2,0.21,122.697,9.0,20,2
10611,207,2,0.232,122.604,10.0,20,2
10612,208,2,0.372,108.772,14.0,20,2
10613,209,2,0.308,113.395,14.0,20,2
10614,210,2,0.372,108.772,14.0,20,2
10615,211,2,0.365,95.906,14.0,20,2
10616,212,2,0.322,109.628,14.0,20,2
10617,213,2,0.271,114.103,10.0,20,2
10618,214,2,0.206,121.912,13.0,20,2
10619,215,2,0.201,118.356,14.0,20,2
10620,216,2,0.244,105.876,12.0,20,2
10621,217,2,0.153,129.0,0.0,20,2
10622,218,2,0.153,129.0,0.0,20,2
10623,219,2,0.378,127.595,9.0,20,2
10624,220,3,0.925,110.256,14.0,20,2
10625,220,4,0.925,110.256,14.0,20,2
10626,220,5,0.925,110.256,14.0,20,2
10627,220,6,0.925,110.256,14.0,20,2
10628,220,7,0.925,110.256,14.0,20,2
10629,220,8,0.925,110.256,14.0,20,2
10630,220,9,0.925,110.256,14.0,20,2
10631,221,3,0.863,122.689,11.0,20,2
10632,221,4,0.863,122.689,11.0,20,2
10633,221,5,0.863,122.689,11.0,20,2
10634,221,6,0.863,122.689,11.0,20,2
10635,221,7,0.863,122.689,11.0,20,2
10636,221,8,0.863,122.689,11.0,20,2
10637,221,9,0.863,122.689,11.0,20,2
10638,221,10,0.863,122.689,11.0,20,2
10639,221,11,0.863,122.689,11.0,20,2
10640,221,12,0.863,122.689,11.0,20,2
10641,221,13,0.863,122.689,11.0,20,2
10642,221,14,0.863,122.689,11.0,20,2
10643,221,15,0.863,122.689,11.0,20,2
10644,221,16,0.863,122.689,11.0,20,2
10645,221,17,0.863,122.689,11.0,20,2
10646,221,18,0.863,122.689,11.0,20,2
10647,221,19,0.863,122.689,11.0,20,2
10648,221,20,0.863,122.689,11.0,20,2
10649,221,21,0.863,122.689,11.0,20,2
10650,221,22,0.863,122.689,11.0,20,2
10651,221,23,0.863,122.689,11.0,20,2
10652,221,24,0.863,122.689,11.0,20,2
10653,221,25,0.863,122.689,11.0,20,2
10654,221,26,0.863,122.689,11.0,20,2
10655,221,27,0.863,122.689,11.0,20,2
10656,221,28,0.863,122.689,11.0,20,2
10657,221,29,0.863,122.689,11.0,20,2
10658,221,30,0.863,122.689,11.0,20,2
10659,221,31,0.863,122.689,11.0,20,2
10660,221,32,0.863,122.689,11.0,20,2
10661,221,33,0.863,122.689,11.0,20,2
10662,221,34,0.863,122.689,11.0,20,2
10663,221,35,0.863,122.689,11.0,20,2
10664,221,36,0.863,122.689,11.0,20,2
10665,221,37,0.863,122.689,11.0,20,2
10666,221,38,0.863,122.689,11.0,20,2
10667,221,39,0.863,122.689,11.0,20,2
10668,221,40,0.863,122.689,11.0,20,2
10669,221,41,0.863,122.689,11.0,20,2
10670,221,42,0.863,122.689,11.0,20,2
10671,221,43,0.863,122.689,11.0,20,2
10672,222,3,0.505,124.546,6.0,20,2
10673,222,4,0.505,124.546,6.0,20,2
10674,222,5,0.505,124.546,6.0,20,2
10675,222,6,0.505,124.546,6.0,20,2
10676,223,3,0.835,109.451,14.0,20,2
10677,223,4,0.835,109.451,14.0,20,2
10678,223,5,0.835,109.451,14.0,20,2
10679,223,6,0.835,109.451,14.0,20,2
10680,223,7,0.835,109.451,14.0,20,2
10681,223,8,0.835,109.451,14.0,20,2
10682,224,3,0.471,125.703,7.0,20,2
10683,224,4,0.471,125.703,7.0,20,2
10684,224,5,0.471,125.703,7.0,20,2
10685,224,6,0.471,125.703,7.0,20,2
10686,224,7,0.471,125.703,7.0,20,2
10687,225,3,0.809,115.582,14.0,20,2
10688,225,4,0.809,115.582,14.0,20,2
10689,225,5,0.809,115.582,14.0,20,2
10690,225,6,0.809,115.582,14.0,20,2
10691,225,7,0.809,115.582,14.0,20,2
10692,225,8,0.809,115.582,14.0,20,2
10693,225,9,0.809,115.582,14.0,20,2
10694,225,10,0.809,115.582,14.0,20,2
10695,225,11,0.809,115.582,14.0,20,2
10696,226,3,0.796,120.666,11.0,20,2
10697,226,4,0.796,120.666,11.0,20,2
10698,226,5,0.796,120.666,11.0,20,2
10699,226,6,0.796,120.666,11.0,20,2
10700,226,7,0.796,120.666,11.0,20,2
10701,226,8,0.796,120.666,11.0,20,2
10702,226,9,0.796,120.666,11.0,20,2
10703,226,10,0.796,120.666,11.0,20,2
10704,226,11,0.796,120.666,11.0,20,2
10705,226,12,0.796,120.666,11.0,20,2
10706,226,13,0.796,120.666,11.0,20,2
10707,227,3,0.804,112.492,14.0,20,2
10708,227,4,0.804,112.492,14.0,20,2
10709,227,5,0.804,112.492,14.0,20,2
10710,227,6,0.804,112.492,14.0,20,2
10711,227,7,0.804,112.492,14.0,20,2
10712,228,3,0.404,120.041,11.0,20,2
10713,228,4,0.404,120.041,11.0,20,2
10714,229,3,0.503,119.273,13.0,20,2
10715,229,4,0.503,119.273,13.0,20,2
10716,229,5,0.503,119.273,13.0,20,2
10717,230,3,0.359,126.303,5.0,20,2
10718,230,4,0.359,126.303,5.0,20,2
10719,230,5,0.359,126.303,5.0,20,2
10720,230,6,0.359,126.303,5.0,20,2
10721,231,3,0.388,125.014,5.0,20,2
10722,231,4,0.388,125.014,5.0,20,2
10723,231,5,0.388,125.014,5.0,20,2
10724,231,6,0.388,125.014,5.0,20,2
10725,232,3,0.553,118.966,12.0,20,2
10726,232,4,0.553,118.966,12.0,20,2
10727,232,5,0.553,118.966,12.0,20,2
10728,233,3,0.439,119.478,13.0,20,2
10729,233,4,0.439,119.478,13.0,20,2
10730,234,3,0.69,118.076,11.0,20,2
10731,234,4,0.69,118.076,11.0,20,2
10732,234,5,0.69,118.076,11.0,20,2
10733,235,3,0.69,118.076,11.0,20,2
10734,235,4,0.69,118.076,11.0,20,2
10735,235,5,0.69,118.076,11.0,20,2
10736,236,3,0.69,118.076,11.0,20,2
10737,236,4,0.69,118.076,11.0,20,2
10738,236,5,0.69,118.076,11.0,20,2
10739,237,3,0.689,114.669,14.0,20,2
10740,237,4,0.689,114.669,14.0,20,2
10741,237,5,0.689,114.669,14.0,20,2
10742,238,3,0.567,116.501,11.0,20,2
10743,239,3,0.496,118.298,10.0,20,2
10744,239,4,0.496,118.298,10.0,20,2
10745,240,3,0.373,123.748,7.0,20,2
10746,240,4,0.373,123.748,7.0,20,2
10747,241,3,0.373,123.748,7.0,20,2
10748,241,4,0.373,123.748,7.0,20,2
10749,242,3,0.678,115.176,14.0,20,2
10750,242,4,0.678,115.176,14.0,20,2
10751,243,3,0.678,115.176,14.0,20,2
10752,243,4,0.678,115.176,14.0,20,2
10753,244,3,0.678,115.176,14.0,20,2
10754,244,4,0.678,115.176,14.0,20,2
10755,245,3,0.2,126.141,5.0,20,2
10756,245,4,0.2,126.141,5.0,20,2
10757,245,5,0.2,126.141,5.0,20,2
10758,245,6,0.2,126.141,5.0,20,2
10759,246,3,0.72,102.63,14.0,20,2
10760,246,4,0.72,102.63,14.0,20,2
10761,247,3,0.2,126.141,5.0,20,2
10762,247,4,0.2,126.141,5.0,20,2
10763,247,5,0.2,126.141,5.0,20,2
10764,247,6,0.2,126.141,5.0,20,2
10765,248,3,0.72,102.63,14.0,20,2
10766,248,4,0.72,102.63,14.0,20,2
10767,249,3,0.357,119.765,8.0,20,2
10768,250,3,0.289,123.679,7.0,20,2
10769,251,3,0.547,116.414,9.0,20,2
10770,252,3,0.233,124.918,11.0,20,2
10771,253,3,0.408,118.068,11.0,20,2
10772,254,3,0.37,117.424,14.0,20,2
10773,255,3,0.496,114.856,14.0,20,2
10774,256,3,0.32,121.44,7.0,20,2
10775,257,3,0.477,115.959,14.0,20,2
10776,258,3,0.249,123.621,9.0,20,2
10777,259,3,0.293,122.859,11.0,20,2
10778,260,3,0.31,122.799,11.0,20,2
10779,261,3,0.574,111.469,14.0,20,2
10780,262,3,0.574,111.469,14.0,20,2
10781,263,3,0.52,86.517,14.0,20,2
10782,264,3,0.478,113.321,11.0,20,2
10783,265,3,0.44,115.068,14.0,20,2
10784,266,4,0.925,110.256,14.0,20,2
10785,266,5,0.925,110.256,14.0,20,2
10786,266,6,0.925,110.256,14.0,20,2
10787,266,7,0.925,110.256,14.0,20,2
10788,266,8,0.925,110.256,14.0,20,2
10789,267,4,0.637,122.971,10.0,20,2
10790,267,5,0.637,122.971,10.0,20,2
10791,267,6,0.637,122.971,10.0,20,2
10792,267,7,0.637,122.971,10.0,20,2
10793,267,8,0.637,122.971,10.0,20,2
10794,267,9,0.637,122.971,10.0,20,2
10795,267,10,0.637,122.971,10.0,20,2
10796,267,11,0.637,122.971,10.0,20,2
10797,267,12,0.637,122.971,10.0,20,2
10798,267,13,0.637,122.971,10.0,20,2
10799,268,4,0.534,125.42,11.0,20,2
10800,268,5,0.534,125.42,11.0,20,2
10801,268,6,0.534,125.42,11.0,20,2
10802,268,7,0.534,125.42,11.0,20,2
10803,269,4,0.487,126.599,5.0,20,2
10804,269,5,0.487,126.599,5.0,20,2
10805,269,6,0.487,126.599,5.0,20,2
10806,269,7,0.487,126.599,5.0,20,2
10807,269,8,0.487,126.599,5.0,20,2
10808,270,4,0.487,126.599,5.0,20,2
10809,270,5,0.487,126.599,5.0,20,2
10810,270,6,0.487,126.599,5.0,20,2
10811,270,7,0.487,126.599,5.0,20,2
10812,270,8,0.487,126.599,5.0,20,2
10813,271,4,0.835,109.451,14.0,20,2
10814,271,5,0.835,109.451,14.0,20,2
10815,271,6,0.835,109.451,14.0,20,2
10816,271,7,0.835,109.451,14.0,20,2
10817,271,8,0.835,109.451,14.0,20,2
10818,272,4,0.809,115.582,14.0,20,2
10819,272,5,0.809,115.582,14.0,20,2
10820,272,6,0.809,115.582,14.0,20,2
10821,272,7,0.809,115.582,14.0,20,2
10822,272,8,0.809,115.582,14.0,20,2
10823,272,9,0.809,115.582,14.0,20,2
10824,272,10,0.809,115.582,14.0,20,2
10825,272,11,0.809,115.582,14.0,20,2
10826,273,4,0.505,124.546,6.0,20,2
10827,273,5,0.505,124.546,6.0,20,2
10828,273,6,0.505,124.546,6.0,20,2
10829,274,4,0.796,120.666,11.0,20,2
10830,274,5,0.796,120.666,11.0,20,2
10831,274,6,0.796,120.666,11.0,20,2
10832,274,7,0.796,120.666,11.0,20,2
10833,274,8,0.796,120.666,11.0,20,2
10834,274,9,0.796,120.666,11.0,20,2
10835,274,10,0.796,120.666,11.0,20,2
10836,274,11,0.796,120.666,11.0,20,2
10837,274,12,0.796,120.666,11.0,20,2
10838,275,4,0.494,124.799,6.0,20,2
10839,275,5,0.494,124.799,6.0,20,2
10840,275,6,0.494,124.799,6.0,20,2
10841,276,4,0.471,125.703,7.0,20,2
10842,276,5,0.471,125.703,7.0,20,2
10843,276,6,0.471,125.703,7.0,20,2
10844,276,7,0.471,125.703,7.0,20,2
10845,277,4,0.809,115.582,14.0,20,2
10846,277,5,0.809,115.582,14.0,20,2
10847,277,6,0.809,115.582,14.0,20,2
10848,277,7,0.809,115.582,14.0,20,2
10849,277,8,0.809,115.582,14.0,20,2
10850,277,9,0.809,115.582,14.0,20,2
10851,277,10,0.809,115.582,14.0,20,2
10852,277,11,0.809,115.582,14.0,20,2
10853,278,4,0.505,124.546,6.0,20,2
10854,278,5,0.505,124.546,6.0,20,2
10855,278,6,0.505,124.546,6.0,20,2
10856,279,4,0.809,115.582,14.0,20,2
10857,279,5,0.809,115.582,14.0,20,2
10858,279,6,0.809,115.582,14.0,20,2
10859,279,7,0.809,115.582,14.0,20,2
10860,279,8,0.809,115.582,14.0,20,2
10861,279,9,0.809,115.582,14.0,20,2
10862,279,10,0.809,115.582,14.0,20,2
10863,280,4,0.796,120.666,11.0,20,2
10864,280,5,0.796,120.666,11.0,20,2
10865,280,6,0.796,120.666,11.0,20,2
10866,280,7,0.796,120.666,11.0,20,2
10867,280,8,0.796,120.666,11.0,20,2
10868,280,9,0.796,120.666,11.0,20,2
10869,280,10,0.796,120.666,11.0,20,2
10870,280,11,0.796,120.666,11.0,20,2
10871,281,4,0.505,124.546,6.0,20,2
10872,281,5,0.505,124.546,6.0,20,2
10873,281,6,0.505,124.546,6.0,20,2
10874,282,4,0.439,120.021,11.0,20,2
10875,282,5,0.439,120.021,11.0,20,2
10876,283,4,0.425,122.898,7.0,20,2
10877,283,5,0.425,122.898,7.0,20,2
10878,284,4,0.503,119.273,13.0,20,2
10879,284,5,0.503,119.273,13.0,20,2
10880,285,4,0.245,125.374,10.0,20,2
10881,286,4,0.389,124.183,11.0,20,2
10882,286,5,0.389,124.183,11.0,20,2
10883,287,4,0.388,125.014,5.0,20,2
10884,287,5,0.388,125.014,5.0,20,2
10885,288,4,0.223,125.969,5.0,20,2
10886,289,4,0.804,112.492,14.0,20,2
10887,289,5,0.804,112.492,14.0,20,2
10888,289,6,0.804,112.492,14.0,20,2
10889,289,7,0.804,112.492,14.0,20,2
10890,290,4,0.69,118.076,11.0,20,2
10891,290,5,0.69,118.076,11.0,20,2
10892,291,4,0.69,118.076,11.0,20,2
10893,291,5,0.69,118.076,11.0,20,2
10894,292,4,0.69,118.076,11.0,20,2
10895,292,5,0.69,118.076,11.0,20,2
10896,293,4,0.69,118.076,11.0,20,2
10897,293,5,0.69,118.076,11.0,20,2
10898,294,4,0.804,112.492,14.0,20,2
10899,294,5,0.804,112.492,14.0,20,2
10900,294,6,0.804,112.492,14.0,20,2
10901,294,7,0.804,112.492,14.0,20,2
10902,295,4,0.503,119.273,13.0,20,2
10903,296,4,0.2,126.141,5.0,20,2
10904,296,5,0.2,126.141,5.0,20,2
10905,296,6,0.2,126.141,5.0,20,2
10906,297,4,0.776,96.668,13.0,20,2
10907,297,5,0.776,96.668,13.0,20,2
10908,297,6,0.776,96.668,13.0,20,2
10909,297,7,0.776,96.668,13.0,20,2
10910,298,4,0.71,109.669,14.0,20,2
10911,298,5,0.71,109.669,14.0,20,2
10912,299,4,0.613,117.182,13.0,20,2
10913,299,5,0.613,117.182,13.0,20,2
10914,300,4,0.235,124.922,8.0,20,2
10915,301,4,0.404,120.041,11.0,20,2
10916,302,4,0.678,115.176,14.0,20,2
10917,303,4,0.668,103.505,14.0,20,2
10918,304,4,0.594,114.208,14.0,20,2
10919,305,4,0.586,116.682,14.0,20,2
10920,306,4,0.371,121.869,9.0,20,2
10921,307,5,0.557,126.898,6.0,20,2
10922,307,6,0.557,126.898,6.0,20,2
10923,307,7,0.557,126.898,6.0,20,2
10924,307,8,0.557,126.898,6.0,20,2
10925,307,9,0.557,126.898,6.0,20,2
10926,307,10,0.557,126.898,6.0,20,2
10927,307,11,0.557,126.898,6.0,20,2
10928,307,12,0.557,126.898,6.0,20,2
10929,307,13,0.557,126.898,6.0,20,2
10930,307,14,0.557,126.898,6.0,20,2
10931,307,15,0.557,126.898,6.0,20,2
10932,307,16,0.557,126.898,6.0,20,2
10933,307,17,0.557,126.898,6.0,20,2
10934,307,18,0.557,126.898,6.0,20,2
10935,307,19,0.557,126.898,6.0,20,2
10936,307,20,0.557,126.898,6.0,20,2
10937,307,21,0.557,126.898,6.0,20,2
10938,307,22,0.557,126.898,6.0,20,2
10939,307,23,0.557,126.898,6.0,20,2
10940,307,24,0.557,126.898,6.0,20,2
10941,307,25,0.557,126.898,6.0,20,2
10942,307,26,0.557,126.898,6.0,20,2
10943,307,27,0.557,126.898,6.0,20,2
10944,307,28,0.557,126.898,6.0,20,2
10945,307,29,0.557,126.898,6.0,20,2
10946,307,30,0.557,126.898,6.0,20,2
10947,307,31,0.557,126.898,6.0,20,2
10948,307,32,0.557,126.898,6.0,20,2
10949,307,33,0.557,126.898,6.0,20,2
10950,307,34,0.557,126.898,6.0,20,2
10951,307,35,0.557,126.898,6.0,20,2
10952,308,5,0.575,123.137,10.0,20,2
10953,308,6,0.575,123.137,10.0,20,2
10954,308,7,0.575,123.137,10.0,20,2
10955,308,8,0.575,123.137,10.0,20,2
10956,308,9,0.575,123.137,10.0,20,2
10957,309,5,0.863,122.689,11.0,20,2
10958,309,6,0.863,122.689,11.0,20,2
10959,309,7,0.863,122.689,11.0,20,2
10960,309,8,0.863,122.689,11.0,20,2
10961,309,9,0.863,122.689,11.0,20,2
10962,309,10,0.863,122.689,11.0,20,2
10963,309,11,0.863,122.689,11.0,20,2
10964,309,12,0.863,122.689,11.0,20,2
10965,309,13,0.863,122.689,11.0,20,2
10966,309,14,0.863,122.689,11.0,20,2
10967,309,15,0.863,122.689,11.0,20,2
10968,309,16,0.863,122.689,11.0,20,2
10969,309,17,0.863,122.689,11.0,20,2
10970,309,18,0.863,122.689,11.0,20,2
10971,309,19,0.863,122.689,11.0,20,2
10972,309,20,0.863,122.689,11.0,20,2
10973,309,21,0.863,122.689,11.0,20,2
10974,309,22,0.863,122.689,11.0,20,2
10975,309,23,0.863,122.689,11.0,20,2
10976,309,24,0.863,122.689,11.0,20,2
10977,309,25,0.863,122.689,11.0,20,2
10978,309,26,0.863,122.689,11.0,20,2
10979,309,27,0.863,122.689,11.0,20,2
10980,309,28,0.863,122.689,11.0,20,2
10981,309,29,0.863,122.689,11.0,20,2
10982,309,30,0.863,122.689,11.0,20,2
10983,309,31,0.863,122.689,11.0,20,2
10984,309,32,0.863,122.689,11.0,20,2
10985,309,33,0.863,122.689,11.0,20,2
10986,309,34,0.863,122.689,11.0,20,2
10987,309,35,0.863,122.689,11.0,20,2
10988,309,36,0.863,122.689,11.0,20,2
10989,309,37,0.863,122.689,11.0,20,2
10990,309,38,0.863,122.689,11.0,20,2
10991,309,39,0.863,122.689,11.0,20,2
10992,309,40,0.863,122.689,11.0,20,2
10993,309,41,0.863,122.689,11.0,20,2
10994,310,5,0.925,110.256,14.0,20,2
10995,310,6,0.925,110.256,14.0,20,2
10996,310,7,0.925,110.256,14.0,20,2
10997,310,8,0.925,110.256,14.0,20,2
10998,311,5,0.863,122.689,11.0,20,2
10999,311,6,0.863,122.689,11.0,20,2
11000,311,7,0.863,122.689,11.0,20,2
11001,311,8,0.863,122.689,11.0,20,2
11002,311,9,0.863,122.689,11.0,20,2
11003,311,10,0.863,122.689,11.0,20,2
11004,311,11,0.863,122.689,11.0,20,2
11005,311,12,0.863,122.689,11.0,20,2
11006,311,13,0.863,122.689,11.0,20,2
11007,311,14,0.863,122.689,11.0,20,2
11008,311,15,0.863,122.689,11.0,20,2
11009,311,16,0.863,122.689,11.0,20,2
11010,311,17,0.863,122.689,11.0,20,2
11011,311,18,0.863,122.689,11.0,20,2
11012,311,19,0.863,122.689,11.0,20,2
11013,311,20,0.863,122.689,11.0,20,2
11014,311,21,0.863,122.689,11.0,20,2
11015,311,22,0.863,122.689,11.0,20,2
11016,311,23,0.863,122.689,11.0,20,2
11017,311,24,0.863,122.689,11.0,20,2
11018,311,25,0.863,122.689,11.0,20,2
11019,311,26,0.863,122.689,11.0,20,2
11020,311,27,0.863,122.689,11.0,20,2
11021,311,28,0.863,122.689,11.0,20,2
11022,311,29,0.863,122.689,11.0,20,2
11023,311,30,0.863,122.689,11.0,20,2
11024,311,31,0.863,122.689,11.0,20,2
11025,311,32,0.863,122.689,11.0,20,2
11026,311,33,0.863,122.689,11.0,20,2
11027,311,34,0.863,122.689,11.0,20,2
11028,311,35,0.863,122.689,11.0,20,2
11029,311,36,0.863,122.689,11.0,20,2
11030,311,37,0.863,122.689,11.0,20,2
11031,311,38,0.863,122.689,11.0,20,2
11032,311,39,0.863,122.689,11.0,20,2
11033,311,40,0.863,122.689,11.0,20,2
11034,311,41,0.863,122.689,11.0,20,2
11035,312,5,0.539,125.736,5.0,20,2
11036,312,6,0.539,125.736,5.0,20,2
11037,312,7,0.539,125.736,5.0,20,2
11038,312,8,0.539,125.736,5.0,20,2
11039,313,5,0.316,126.803,6.0,20,2
11040,313,6,0.316,126.803,6.0,20,2
11041,313,7,0.316,126.803,6.0,20,2
11042,313,8,0.316,126.803,6.0,20,2
11043,313,9,0.316,126.803,6.0,20,2
11044,314,5,0.835,109.451,14.0,20,2
11045,314,6,0.835,109.451,14.0,20,2
11046,314,7,0.835,109.451,14.0,20,2
11047,314,8,0.835,109.451,14.0,20,2
11048,315,5,0.487,126.599,5.0,20,2
11049,315,6,0.487,126.599,5.0,20,2
11050,315,7,0.487,126.599,5.0,20,2
11051,315,8,0.487,126.599,5.0,20,2
11052,316,5,0.809,115.582,14.0,20,2
11053,316,6,0.809,115.582,14.0,20,2
11054,316,7,0.809,115.582,14.0,20,2
11055,316,8,0.809,115.582,14.0,20,2
11056,316,9,0.809,115.582,14.0,20,2
11057,316,10,0.809,115.582,14.0,20,2
11058,317,5,0.809,115.582,14.0,20,2
11059,317,6,0.809,115.582,14.0,20,2
11060,317,7,0.809,115.582,14.0,20,2
11061,317,8,0.809,115.582,14.0,20,2
11062,317,9,0.809,115.582,14.0,20,2
11063,317,10,0.809,115.582,14.0,20,2
11064,318,5,0.809,115.582,14.0,20,2
11065,318,6,0.809,115.582,14.0,20,2
11066,318,7,0.809,115.582,14.0,20,2
11067,318,8,0.809,115.582,14.0,20,2
11068,318,9,0.809,115.582,14.0,20,2
11069,318,10,0.809,115.582,14.0,20,2
11070,319,5,0.809,115.582,14.0,20,2
11071,319,6,0.809,115.582,14.0,20,2
11072,319,7,0.809,115.582,14.0,20,2
11073,319,8,0.809,115.582,14.0,20,2
11074,319,9,0.809,115.582,14.0,20,2
11075,319,10,0.809,115.582,14.0,20,2
11076,320,5,0.796,120.666,11.0,20,2
11077,320,6,0.796,120.666,11.0,20,2
11078,320,7,0.796,120.666,11.0,20,2
11079,320,8,0.796,120.666,11.0,20,2
11080,320,9,0.796,120.666,11.0,20,2
11081,320,10,0.796,120.666,11.0,20,2
11082,321,5,0.487,126.599,5.0,20,2
11083,321,6,0.487,126.599,5.0,20,2
11084,321,7,0.487,126.599,5.0,20,2
11085,321,8,0.487,126.599,5.0,20,2
11086,322,5,0.772,119.284,6.0,20,2
11087,322,6,0.772,119.284,6.0,20,2
11088,322,7,0.772,119.284,6.0,20,2
11089,323,5,0.535,120.544,11.0,20,2
11090,323,6,0.535,120.544,11.0,20,2
11091,323,7,0.535,120.544,11.0,20,2
11092,324,5,0.363,125.965,7.0,20,2
11093,324,6,0.363,125.965,7.0,20,2
11094,325,5,0.359,126.303,5.0,20,2
11095,325,6,0.359,126.303,5.0,20,2
11096,326,5,0.471,125.703,7.0,20,2
11097,326,6,0.471,125.703,7.0,20,2
11098,327,5,0.724,117.051,14.0,20,2
11099,327,6,0.724,117.051,14.0,20,2
11100,327,7,0.724,117.051,14.0,20,2
11101,328,5,0.329,126.108,5.0,20,2
11102,328,6,0.329,126.108,5.0,20,2
11103,329,5,0.553,118.966,12.0,20,2
11104,330,5,0.2,126.141,5.0,20,2
11105,330,6,0.2,126.141,5.0,20,2
11106,331,5,0.505,124.546,6.0,20,2
11107,331,6,0.505,124.546,6.0,20,2
11108,332,5,0.505,124.546,6.0,20,2
11109,332,6,0.505,124.546,6.0,20,2
11110,333,5,0.69,118.076,11.0,20,2
11111,334,5,0.505,124.546,6.0,20,2
11112,334,6,0.505,124.546,6.0,20,2
11113,335,5,0.497,119.351,11.0,20,2
11114,335,6,0.497,119.351,11.0,20,2
11115,336,5,0.439,120.021,11.0,20,2
11116,337,6,0.94,118.575,11.0,20,2
11117,337,7,0.94,118.575,11.0,20,2
11118,337,8,0.94,118.575,11.0,20,2
11119,337,9,0.94,118.575,11.0,20,2
11120,337,10,0.94,118.575,11.0,20,2
11121,337,11,0.94,118.575,11.0,20,2
11122,337,12,0.94,118.575,11.0,20,2
11123,337,13,0.94,118.575,11.0,20,2
